merge_id,Device_host,Trip_host,Time_host,NativeFlag_host,LocalTimeMS_host,Latitude_host,Longitude_host,Elevation_host,Heading_host,GpsSpeed_host,GpsFixType,GpsSemiMajAxis,GpsSemiMinAxis,GpsOrientSemiMaj,BrakeStatus_host,Speed,YawRate_host,LongAccel_host,ThrottlePosPct,SteerAngle,TurnSignal,Headlamp,Wiper,TransState,StabilityControlStatus,ABSStatus,TracControlStatus,ClosestIntersectId,Distance,Device_rvbsm,Trip_rvbsm,Time_rvbsm,RvDevice,NativeFlag_rvbsm,LocalTimeMS_rvbsm,BsmPsId,BasicVehClass,RvRandomId,Latitude_rvbsm,Longitude_rvbsm,Elevation_rvbsm,Heading_rvbsm,GpsSpeed_rvbsm,BrakeStatus_rvbsm,YawRate_rvbsm,LongAccel_rvbsm,Device,Trip,Time,RvDevice_evtwarn,NativeFlag,LocalTimeMS,PsId,RvBasicVehClass,RvRandomId_evtwarn,AlertLevel,EventAppId,RvClass,RvLatitude,RvLongitude,RvHeading,RvElevation,RvSpeed,RvBrakeStatus,RvYawRate,RvLongitudinalAccel,RvTurnSignal,RvEventFlags,RvRange,RvRangeRate,RvLongOffset,RvLatOffset,HvLatitude,HvLongitude,HvHeading,HvElevation,HvSpeed,HvBrakeStatus,HvYawRate,HvLongitudinalAccel,HvTurnSignal,Device_spat,Trip_spat,Time_spat,NativeFlag_spat,LocalTimeMS_spat,IntersectId,LaneId,MovementPhase,SignalGroupId,MinEndTime
2004_12_122550,2004,12,122550,0,81303377,40.183736,-83.253417,260.51999,128.82001,19.743097,2,0.54000002,0.44,172.0,0,19.802778,0.23999999,0.98339999,14,-2.375,0,0,3,2,0,0,0,0,31229.433999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122600,2004,12,122600,0,81303877,40.18368,-83.253326,260.62,128.83,20.149584,2,0.54000002,0.44,172.0,0,20.275,0.23999999,0.78939998,14,-2.6875,0,0,3,2,0,0,0,0,31239.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122650,2004,12,122650,0,81304377,40.183611,-83.253214,260.62,128.48,20.505194,2,0.54000002,0.44999999,172.0,0,20.319445,0.73000002,0.071599998,14,-0.09375,0,0,3,2,0,0,0,0,31249.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122700,2004,12,122700,0,81304877,40.183553,-83.25311999999998,260.72,129.17999,20.488235,2,0.55000001,0.44999999,172.0,0,20.413889,0.73000002,0.4014,14,0.1875,0,0,3,2,0,0,0,0,31259.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122750,2004,12,122750,0,81305377,40.183506,-83.253045,260.72,129.32001,20.68968,2,0.55000001,0.44999999,172.0,0,20.605556,1.22,0.3044,14,2.0,0,0,3,2,0,0,0,0,31270.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122800,2004,12,122800,0,81305877,40.183434,-83.252932,260.72,129.94,20.771389000000003,2,0.55000001,0.44999999,172.0,0,20.652777,0.97000003,-0.0836,14,2.0,0,0,3,2,0,0,0,0,31280.566000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122850,2004,12,122850,0,81306377,40.183385,-83.252858,260.82001,130.38,20.792973,2,0.55000001,0.44999999,172.0,0,20.725,0.97000003,-0.2194,14,0.375,0,0,3,2,0,0,0,0,31290.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122900,2004,12,122900,0,81306877,40.183312,-83.252747,260.82001,130.89,20.645487,2,0.56,0.46000001,172.0,0,20.527779000000002,0.73000002,-0.37459999,14,-0.5,0,0,3,2,0,0,0,0,31301.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_122950,2004,12,122950,0,81307377,40.183263,-83.252674,260.92001,131.0,20.461,2,0.56,0.46000001,172.0,0,20.35,0.97000003,-0.37459999,14,1.78125,0,0,3,2,0,0,0,0,31311.367000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123000,2004,12,123000,0,81307877,40.18319,-83.252566,260.92001,131.64999,20.289875,2,0.56,0.46000001,171.0,0,20.180555,0.73000002,-0.0836,14,-0.78125,0,0,3,2,0,0,0,0,31321.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123050,2004,12,123050,0,81308377,40.183141,-83.25249499999998,261.01999,131.81,20.209709,2,0.56,0.46000001,171.0,0,19.788889,0.73000002,-0.4522,14,0.59375,0,0,3,2,0,0,0,0,31331.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123100,2004,12,123100,0,81308877,40.183068,-83.25239,261.01999,132.5,19.900862,2,0.56,0.47,170.0,0,19.744446,0.97000003,-0.27759999,14,-0.09375,0,0,3,2,0,0,0,0,31341.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123150,2004,12,123150,0,81309377,40.18302,-83.25232099999998,261.01999,132.58,19.82943,2,0.56,0.47,170.0,0,19.633333,0.97000003,-0.2194,14,1.0,0,0,3,2,0,0,0,0,31351.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123200,2004,12,123200,0,81309877,40.182946,-83.25221899999998,261.01999,133.28,19.734362,2,0.56999999,0.47,169.0,0,19.577778,0.73000002,-0.0254,14,0.1875,0,0,3,2,0,0,0,0,31360.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123250,2004,12,123250,0,81310377,40.182885,-83.25213599999998,261.01999,133.73,19.653166,2,0.56,0.47,169.0,0,19.424999,0.23999999,-0.27759999,14,-3.09375,0,0,3,2,0,0,0,0,31370.542999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123300,2004,12,123300,0,81310877,40.182824,-83.252052,261.12,133.89999,19.529320000000002,2,0.56999999,0.47,169.0,0,19.361110999999998,0.23999999,-0.0254,14,-2.09375,0,0,3,2,0,0,0,0,31380.222999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123350,2004,12,123350,0,81311377,40.182775,-83.251986,261.12,133.87,19.516472,2,0.56,0.47,169.0,0,19.419445,0.23999999,0.2656,14,-0.6875,0,0,3,2,0,0,0,0,31389.933999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123400,2004,12,123400,0,81311877,40.182701,-83.25188699999998,261.12,134.25,19.701470999999998,2,0.56,0.47,171.0,0,19.644445,0.47999999,0.4984,14,-0.375,0,0,3,2,0,0,0,0,31399.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123450,2004,12,123450,0,81312378,40.182651,-83.25181999999998,261.12,134.36,19.829945000000002,2,0.55000001,0.47,172.0,0,19.891666,0.73000002,0.78939998,14,1.0,0,0,3,2,0,0,0,0,31409.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123500,2004,12,123500,0,81312878,40.182575,-83.25172,261.12,135.02,20.244139,2,0.55000001,0.47,174.0,0,20.208334,0.73000002,0.4984,14,0.1875,0,0,3,2,0,0,0,0,31419.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123550,2004,12,123550,0,81313378,40.182523,-83.251653,261.12,135.25,20.393681,2,0.55000001,0.47,175.0,0,20.180555,0.97000003,-0.0254,14,1.28125,0,0,3,2,0,0,0,0,31429.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123600,2004,12,123600,0,81313878,40.182445,-83.251552,261.12,135.78,20.280624,2,0.54000002,0.47,177.0,0,20.238889999999998,0.73000002,-0.0836,14,-1.5,0,0,3,2,0,0,0,0,31440.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123650,2004,12,123650,0,81314378,40.182392,-83.251486,261.12,135.91,20.373638,2,0.54000002,0.46000001,178.0,0,20.391668,0.47999999,0.4402,14,-1.375,0,0,3,2,0,0,0,0,31450.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123700,2004,12,123700,0,81314878,40.182312,-83.251385,261.12,136.2,20.641375,2,0.54000002,0.46000001,179.0,0,20.486110999999998,0.23999999,0.16859999,14,-1.59375,0,0,3,2,0,0,0,0,31460.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123750,2004,12,123750,0,81315378,40.182259,-83.251318,261.12,136.38,20.660902,2,0.54000002,0.46000001,180.0,0,20.452778,0.23999999,-0.27759999,14,-1.78125,0,0,3,2,0,0,0,0,31470.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123800,2004,12,123800,0,81315878,40.182178,-83.25121799999998,261.12,136.59,20.613625,2,0.54000002,0.46000001,0.13,0,20.583332000000002,0.47999999,0.2656,14,-1.0,0,0,3,2,0,0,0,0,31480.972999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123850,2004,12,123850,0,81316378,40.182124,-83.25115099999998,261.12,136.67,20.875708,2,0.54000002,0.46000001,0.44999999,0,21.002777,0.47999999,0.78939998,14,-2.09375,0,0,3,2,0,0,0,0,31491.472999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123900,2004,12,123900,0,81316878,40.182041,-83.25104899999998,261.01999,136.71001,21.336666,2,0.54000002,0.46000001,1.0,0,21.211111,-0.47999999,0.73119998,14,-4.59375,0,0,3,2,0,0,0,0,31502.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_123950,2004,12,123950,0,81317378,40.181985,-83.25098,261.01999,136.55,21.593611,2,0.54000002,0.46000001,1.9,0,21.738889999999998,-0.23999999,0.78939998,14,-4.6875,1,0,3,2,0,0,0,0,31512.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124000,2004,12,124000,0,81317878,40.181899,-83.25087399999998,261.01999,136.58,22.046862,2,0.54000002,0.47,4.0,0,21.897223,0.23999999,0.78939998,14,-2.375,0,0,3,2,0,0,0,0,31523.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124050,2004,12,124050,0,81318378,40.181841,-83.250803,261.01999,136.64,22.287360999999997,2,0.54000002,0.47,4.8000002,0,22.25,0.47999999,0.92519999,14,-0.875,0,0,3,2,0,0,0,0,31535.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124100,2004,12,124100,0,81318878,40.181753,-83.25069399999998,261.01999,136.81,22.749861,2,0.54000002,0.47,5.6999998,0,22.613889999999998,0.0,0.78939998,14,-0.5,0,0,3,2,0,0,0,0,31546.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124150,2004,12,124150,0,81319378,40.181693,-83.25062,261.01999,136.86,22.971860999999997,2,0.54000002,0.47,6.5,0,23.08889,1.46,0.78939998,14,2.78125,0,0,3,2,0,0,0,0,31557.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124200,2004,12,124200,0,81319878,40.1816,-83.25051,260.92001,137.81,23.325417,2,0.54000002,0.47,7.8000002,0,23.152777,1.22,0.4984,14,4.1875,0,0,3,2,0,0,0,0,31569.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124250,2004,12,124250,0,81320378,40.181537,-83.25043599999998,260.92001,138.2,23.548958,2,0.54000002,0.47,8.6000004,0,23.630556,1.7,0.69239998,14,4.28125,0,0,3,2,0,0,0,0,31581.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124300,2004,12,124300,0,81320878,40.181441,-83.250326,260.82001,139.22,23.923069,2,0.54000002,0.47999999,9.5,0,23.997223,1.7,0.73119998,14,4.1875,0,0,3,2,0,0,0,0,31593.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124350,2004,12,124350,0,81321378,40.181374,-83.250253,260.82001,139.85001,24.200569,2,0.54000002,0.47999999,9.5,0,24.294445,1.22,0.78939998,14,2.59375,0,0,3,2,0,0,0,0,31605.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124400,2004,12,124400,0,81321878,40.181272,-83.25014299999998,260.82001,140.61,24.674889,2,0.54000002,0.47,10.0,0,24.577778,1.22,0.69239998,14,3.78125,0,0,3,2,0,0,0,0,31617.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124450,2004,12,124450,0,81322378,40.181203,-83.25006899999998,260.82001,141.16,25.038723,2,0.54000002,0.47999999,12.0,0,25.111110999999998,1.7,0.82819998,14,4.6875,0,0,3,2,0,0,0,0,31630.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124500,2004,12,124500,0,81322878,40.181095,-83.249959,260.72,142.07001,25.485292,2,0.55000001,0.47999999,14.0,0,25.336111,0.97000003,0.88639998,14,3.09375,0,0,3,2,0,0,0,0,31642.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124550,2004,12,124550,0,81323378,40.181022,-83.249886,260.72,142.44,25.781805,2,0.55000001,0.47999999,14.0,0,25.736110999999998,0.97000003,0.78939998,14,2.875,0,0,3,2,0,0,0,0,31655.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124600,2004,12,124600,0,81323878,40.18091,-83.249774,260.62,142.89,26.139473000000002,2,0.55000001,0.47999999,16.0,0,26.013889000000002,0.73000002,0.4984,14,2.875,0,0,3,2,0,0,0,0,31668.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124650,2004,12,124650,0,81324379,40.180835,-83.2497,260.62,143.33,26.273083000000003,2,0.55000001,0.47999999,16.0,0,26.111110999999998,0.97000003,0.3432,14,4.0,0,0,3,2,0,0,0,0,31681.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124700,2004,12,124700,0,81324879,40.18072,-83.24959,260.62,143.81,26.429306,2,0.55000001,0.47999999,17.0,0,26.402779,1.7,0.2656,14,5.6875,0,0,3,2,0,0,0,0,31695.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124750,2004,12,124750,0,81325379,40.180643,-83.24951699999998,260.62,144.41,26.563944,2,0.55000001,0.47999999,16.0,0,26.427778000000004,1.46,0.071599998,14,3.375,0,0,3,2,0,0,0,0,31708.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124800,2004,12,124800,0,81325879,40.180525,-83.249409,260.62,145.14,26.587584000000003,2,0.55000001,0.47999999,16.0,0,26.419445,0.97000003,0.1104,14,3.375,0,0,3,2,0,0,0,0,31721.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124850,2004,12,124850,0,81326379,40.180446,-83.24933799999998,260.62,145.59,26.688305,2,0.55000001,0.49000001,17.0,0,26.352778999999998,0.97000003,0.16859999,14,1.78125,0,0,3,2,0,0,0,0,31734.656000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124900,2004,12,124900,0,81326879,40.180327,-83.249232,260.51999,146.07001,26.712972999999998,2,0.56,0.49000001,17.0,0,26.547221999999998,0.73000002,0.3432,14,0.78125,0,0,3,2,0,0,0,0,31747.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_124950,2004,12,124950,0,81327379,40.180247,-83.249162,260.51999,146.34,26.814209,2,0.56,0.49000001,17.0,0,26.727777000000003,0.73000002,0.071599998,14,0.375,0,0,3,2,0,0,0,0,31761.292999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125000,2004,12,125000,0,81327879,40.180126,-83.24905699999998,260.51999,146.47,26.896944,2,0.56,0.49000001,17.0,0,26.794445,0.47999999,0.071599998,14,0.78125,0,0,3,2,0,0,0,0,31774.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125050,2004,12,125050,0,81328379,40.180045,-83.248987,260.42001,146.67999,26.944221000000002,2,0.56,0.49000001,16.0,0,26.838890000000003,0.47999999,0.071599998,14,1.875,0,0,3,2,0,0,0,0,31788.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125100,2004,12,125100,0,81328879,40.179922,-83.248883,260.32001,146.85001,27.053167,2,0.56,0.49000001,17.0,0,27.030556,0.47999999,0.3432,14,3.875,0,0,3,2,0,0,0,0,31801.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125150,2004,12,125150,0,81329379,40.17984,-83.248813,260.32001,146.97,27.198084,2,0.56,0.49000001,16.0,0,27.138887,0.73000002,0.3044,14,3.375,0,0,3,2,0,0,0,0,31815.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125200,2004,12,125200,0,81329879,40.179737,-83.248726,260.32001,147.39999,27.335290999999998,2,0.56,0.49000001,16.0,0,27.244446000000003,0.47999999,0.4402,14,3.375,0,0,3,2,0,0,0,0,31828.816000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125250,2004,12,125250,0,81330379,40.179612,-83.24862199999998,260.32001,147.61,27.552668,2,0.55000001,0.47999999,15.0,0,27.302778000000004,-0.47999999,0.16859999,14,-0.28125,0,0,3,2,0,0,0,0,31842.468999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125300,2004,12,125300,0,81330879,40.179507,-83.248535,260.22,147.45,27.627695000000003,2,0.55000001,0.47999999,14.0,0,27.405556,0.23999999,0.2656,14,3.0,0,0,3,2,0,0,0,0,31856.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125350,2004,12,125350,0,81331379,40.179423,-83.24846499999998,260.12,147.41,27.715055,2,0.55000001,0.47999999,13.0,0,27.441668,0.23999999,0.071599998,14,2.78125,0,0,3,2,0,0,0,0,31869.892999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125400,2004,12,125400,0,81331879,40.179297,-83.24836,260.12,147.64,27.579390000000004,2,0.55000001,0.47999999,12.0,0,27.316665999999998,0.47999999,-0.37459999,14,2.78125,0,0,3,2,0,0,0,0,31883.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125450,2004,12,125450,0,81332379,40.179214,-83.24829099999998,260.01999,147.81,27.454514,2,0.55000001,0.47999999,11.0,0,27.191665999999998,0.0,-0.37459999,14,1.09375,0,0,3,2,0,0,0,0,31897.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125500,2004,12,125500,0,81332879,40.179089,-83.248188,260.01999,147.78999,27.262833,2,0.55000001,0.47999999,9.1000004,0,27.058334000000002,0.23999999,-0.27759999,14,1.59375,0,0,3,2,0,0,0,0,31910.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125550,2004,12,125550,0,81333379,40.179006,-83.24812,259.92001,147.86,27.210929999999998,2,0.55000001,0.47999999,8.0,0,27.013889000000002,0.0,0.1104,14,1.5,0,0,3,2,0,0,0,0,31924.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125600,2004,12,125600,0,81333879,40.178881,-83.248017,259.92001,147.85001,27.306515,2,0.55000001,0.47999999,6.599999900000001,0,27.183334000000002,0.23999999,0.3044,14,2.6875,0,0,3,2,0,0,0,0,31937.772999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125650,2004,12,125650,0,81334379,40.178797,-83.247949,259.92001,147.96001,27.3985,2,0.55000001,0.47999999,6.599999900000001,0,27.075001,0.23999999,0.20739999,14,2.1875,0,0,3,2,0,0,0,0,31951.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125700,2004,12,125700,0,81334879,40.178671,-83.24784699999998,259.92001,148.10001,27.588638,2,0.55000001,0.49000001,6.4000001,0,27.286112,0.23999999,0.2656,14,2.0,0,0,3,2,0,0,0,0,31964.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125750,2004,12,125750,0,81335379,40.178587,-83.24777799999998,259.92001,148.17,27.670346999999996,2,0.56,0.49000001,6.0999999,0,27.397221000000002,0.23999999,0.071599998,14,2.28125,0,0,3,2,0,0,0,0,31978.652000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125800,2004,12,125800,0,81335879,40.17846,-83.247675,260.01999,148.25999,27.564486,2,0.56,0.49000001,5.9000001,0,27.355556,0.47999999,-0.27759999,14,2.28125,2,0,3,2,0,0,0,0,31992.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125850,2004,12,125850,0,81336380,40.178354,-83.24759,260.01999,148.44,27.413403000000002,2,0.56,0.49000001,5.9000001,0,27.258333,0.23999999,-0.1224,14,2.375,0,0,3,2,0,0,0,0,32005.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125900,2004,12,125900,0,81336880,40.178249,-83.247507,260.01999,148.67,27.394388,2,0.56,0.5,6.0999999,0,27.172221999999998,0.47999999,-0.0836,14,2.375,0,0,3,2,0,0,0,0,32019.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_125950,2004,12,125950,0,81337380,40.178165,-83.24743999999998,260.01999,148.92999,27.368181,2,0.56,0.5,6.5,0,27.127778999999997,0.47999999,-0.0254,14,1.78125,0,0,3,2,0,0,0,0,32033.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_126000,2004,12,126000,0,81337880,40.178059,-83.24735699999998,260.01999,149.13,27.262320000000003,2,0.56,0.5,8.5,0,26.997222999999998,0.47999999,-0.31639999,14,-0.1875,0,0,3,2,0,0,0,0,32046.607000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_126050,2004,12,126050,0,81338380,40.177933,-83.247259,260.12,149.28,27.120485,2,0.56,0.5,11.0,0,26.794445,-0.23999999,-0.41339999,14,-3.0,0,0,3,2,0,0,0,0,32060.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_126100,2004,12,126100,0,81338880,40.177828,-83.24717699999998,260.12,149.16,27.00075,2,0.55000001,0.5,14.0,0,26.725,-0.73000002,-0.1224,14,-3.375,0,0,3,2,0,0,0,0,32073.367000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_126150,2004,12,126150,0,81339380,40.177724,-83.247095,260.12,148.71001,26.910304999999997,2,0.55000001,0.5,15.0,0,26.633333,-0.47999999,-0.0254,14,-3.6875,0,0,3,2,0,0,0,0,32086.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_126200,2004,12,126200,0,81339880,40.177642,-83.24702999999998,260.12,148.48,26.834764,2,0.55000001,0.5,16.0,0,26.630556,-0.47999999,-0.0836,14,-2.5,0,0,3,2,0,0,0,0,32100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_12_126250,2004,12,126250,0,81340380,40.177519,-83.24693,260.22,148.23,26.782861999999998,2,0.55000001,0.50999999,16.0,0,26.505553999999997,-0.23999999,0.071599998,14,-3.0,0,0,3,2,0,0,0,0,32113.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
